subject	predicate	object
Customer15692671	Geography	GeographySpain
Customer15692671	Tenure	Tenure8
Customer15692671	NumOfProducts	NumOfProducts2
Customer15692671	HasCrCard	HasCrCardYes
Customer15692671	IsActiveMember	IsActiveMemberNo
Customer15692671	CreditScore	CreditScore5
Customer15692671	Balance	Balance0
Customer15692671	EstimatedSalary	EstimatedSalary6
Customer15737741	Gender	GenderFemale
Customer15737741	Age	Age33
Customer15737741	Geography	GeographySpain
Customer15737741	Tenure	Tenure2
Customer15737741	NumOfProducts	NumOfProducts2
Customer15737741	HasCrCard	HasCrCardNo
Customer15737741	IsActiveMember	IsActiveMemberYes
Customer15737741	CreditScore	CreditScore4
Customer15737741	Balance	Balance2
Customer15737741	EstimatedSalary	EstimatedSalary4
Customer15576352	Gender	GenderFemale
Customer15576352	Age	Age57
Customer15576352	Geography	GeographySpain
Customer15576352	Tenure	Tenure3
Customer15576352	NumOfProducts	NumOfProducts2
Customer15576352	HasCrCard	HasCrCardNo
Customer15576352	IsActiveMember	IsActiveMemberYes
Customer15576352	CreditScore	CreditScore3
Customer15576352	Balance	Balance0
Customer15576352	EstimatedSalary	EstimatedSalary0
Customer15753719	Gender	GenderFemale
Customer15753719	Age	Age30
Customer15753719	Geography	GeographyGermany
Customer15753719	Tenure	Tenure9
Customer15753719	NumOfProducts	NumOfProducts1
Customer15753719	HasCrCard	HasCrCardYes
Customer15753719	IsActiveMember	IsActiveMemberNo
Customer15753719	CreditScore	CreditScore3
Customer15753719	Balance	Balance1
Customer15753719	EstimatedSalary	EstimatedSalary3
Customer15803689	Gender	GenderFemale
Customer15803689	Age	Age51
Customer15803689	Geography	GeographyGermany
Customer15803689	Tenure	Tenure1
Customer15803689	NumOfProducts	NumOfProducts2
Customer15803689	HasCrCard	HasCrCardNo
Customer15803689	IsActiveMember	IsActiveMemberNo
Customer15803689	CreditScore	CreditScore4
Customer15803689	Balance	Balance2
Customer15803689	EstimatedSalary	EstimatedSalary2
Customer15718057	Gender	GenderFemale
Customer15718057	Age	Age51
Customer15718057	Geography	GeographyFrance
Customer15718057	Tenure	Tenure2
Customer15718057	NumOfProducts	NumOfProducts1
Customer15718057	HasCrCard	HasCrCardNo
Customer15718057	IsActiveMember	IsActiveMemberNo
Customer15718057	CreditScore	CreditScore5
Customer15718057	Balance	Balance2
Customer15718057	EstimatedSalary	EstimatedSalary7
Customer15722010	Gender	GenderMale
Customer15722010	Age	Age53
Customer15722010	Geography	GeographySpain
Customer15722010	Tenure	Tenure9
Customer15722010	NumOfProducts	NumOfProducts1
Customer15722010	HasCrCard	HasCrCardYes
Customer15722010	IsActiveMember	IsActiveMemberNo
Customer15722010	CreditScore	CreditScore4
Customer15722010	Balance	Balance3
Customer15722010	EstimatedSalary	EstimatedSalary1
Customer15680998	Gender	GenderMale
Customer15680998	Age	Age44
Customer15680998	Geography	GeographyFrance
Customer15680998	Tenure	Tenure5
Customer15680998	NumOfProducts	NumOfProducts1
Customer15680998	HasCrCard	HasCrCardYes
Customer15680998	IsActiveMember	IsActiveMemberYes
Customer15680998	CreditScore	CreditScore5
Customer15680998	Balance	Balance0
Customer15680998	EstimatedSalary	EstimatedSalary4
Customer15614782	Gender	GenderMale
Customer15614782	Age	Age36
Customer15614782	Geography	GeographyFrance
Customer15614782	Tenure	Tenure1
Customer15614782	NumOfProducts	NumOfProducts1
Customer15614782	HasCrCard	HasCrCardYes
Customer15614782	IsActiveMember	IsActiveMemberNo
Customer15614782	CreditScore	CreditScore3
Customer15614782	Balance	Balance0
Customer15614782	EstimatedSalary	EstimatedSalary6
Customer15591047	Gender	GenderFemale
Customer15591047	Age	Age47
Customer15591047	Geography	GeographySpain
Customer15591047	Tenure	Tenure6
Customer15591047	NumOfProducts	NumOfProducts2
Customer15591047	HasCrCard	HasCrCardNo
Customer15591047	IsActiveMember	IsActiveMemberNo
Customer15591047	CreditScore	CreditScore3
Customer15591047	Balance	Balance3
Customer15591047	EstimatedSalary	EstimatedSalary5
Customer15788291	Gender	GenderFemale
Customer15788291	Age	Age38
Customer15788291	Geography	GeographyGermany
Customer15788291	Tenure	Tenure7
Customer15788291	NumOfProducts	NumOfProducts1
Customer15788291	HasCrCard	HasCrCardYes
Customer15788291	IsActiveMember	IsActiveMemberYes
Customer15788291	CreditScore	CreditScore5
Customer15788291	Balance	Balance2
Customer15788291	EstimatedSalary	EstimatedSalary2
Customer15604044	Gender	GenderMale
Customer15604044	Age	Age38
Customer15604044	Geography	GeographyFrance
Customer15604044	Tenure	Tenure8
Customer15604044	NumOfProducts	NumOfProducts1
Customer15604044	HasCrCard	HasCrCardYes
Customer15604044	IsActiveMember	IsActiveMemberNo
Customer15604044	CreditScore	CreditScore4
Customer15604044	Balance	Balance2
Customer15604044	EstimatedSalary	EstimatedSalary0
Customer15679587	Gender	GenderFemale
Customer15679587	Age	Age34
Customer15679587	Geography	GeographyFrance
Customer15679587	Tenure	Tenure9
Customer15679587	NumOfProducts	NumOfProducts1
Customer15679587	HasCrCard	HasCrCardYes
Customer15679587	IsActiveMember	IsActiveMemberYes
Customer15679587	CreditScore	CreditScore4
Customer15679587	Balance	Balance2
Customer15679587	EstimatedSalary	EstimatedSalary1
Customer15775153	Gender	GenderMale
Customer15775153	Age	Age32
Customer15775153	Geography	GeographySpain
Customer15775153	Tenure	Tenure4
Customer15775153	NumOfProducts	NumOfProducts1
Customer15775153	HasCrCard	HasCrCardNo
Customer15775153	IsActiveMember	IsActiveMemberNo
Customer15775153	CreditScore	CreditScore4
Customer15775153	Balance	Balance1
Customer15775153	EstimatedSalary	EstimatedSalary5
Customer15603925	Gender	GenderFemale
Customer15603925	Age	Age26
Customer15603925	Geography	GeographySpain
Customer15603925	Tenure	Tenure4
Customer15603925	NumOfProducts	NumOfProducts2
Customer15603925	HasCrCard	HasCrCardNo
Customer15603925	IsActiveMember	IsActiveMemberYes
Customer15603925	CreditScore	CreditScore5
Customer15603925	Balance	Balance3
Customer15603925	EstimatedSalary	EstimatedSalary1
Customer15680970	Gender	GenderFemale
Customer15680970	Age	Age41
Customer15680970	Geography	GeographyGermany
Customer15680970	Tenure	Tenure2
Customer15680970	NumOfProducts	NumOfProducts1
Customer15680970	HasCrCard	HasCrCardYes
Customer15680970	IsActiveMember	IsActiveMemberNo
Customer15680970	CreditScore	CreditScore4
Customer15680970	Balance	Balance2
Customer15680970	EstimatedSalary	EstimatedSalary6
Customer15697183	Gender	GenderMale
Customer15697183	Age	Age43
Customer15697183	Geography	GeographySpain
Customer15697183	Tenure	Tenure9
Customer15697183	NumOfProducts	NumOfProducts2
Customer15697183	HasCrCard	HasCrCardYes
Customer15697183	IsActiveMember	IsActiveMemberNo
Customer15697183	CreditScore	CreditScore4
Customer15697183	Balance	Balance0
Customer15697183	EstimatedSalary	EstimatedSalary4
Customer15567446	Gender	GenderMale
Customer15567446	Age	Age39
Customer15567446	Geography	GeographyGermany
Customer15567446	Tenure	Tenure9
Customer15567446	NumOfProducts	NumOfProducts1
Customer15567446	HasCrCard	HasCrCardYes
Customer15567446	IsActiveMember	IsActiveMemberYes
Customer15567446	CreditScore	CreditScore4
Customer15567446	Balance	Balance2
Customer15567446	EstimatedSalary	EstimatedSalary1
Customer15637476	Gender	GenderFemale
Customer15637476	Age	Age57
Customer15637476	Geography	GeographyGermany
Customer15637476	Tenure	Tenure5
Customer15637476	NumOfProducts	NumOfProducts1
Customer15637476	HasCrCard	HasCrCardNo
Customer15637476	IsActiveMember	IsActiveMemberNo
Customer15637476	CreditScore	CreditScore4
Customer15637476	Balance	Balance3
Customer15637476	EstimatedSalary	EstimatedSalary0
Customer15714939	Gender	GenderFemale
Customer15714939	Age	Age34
Customer15714939	Geography	GeographyGermany
Customer15714939	Tenure	Tenure4
Customer15714939	NumOfProducts	NumOfProducts1
Customer15714939	HasCrCard	HasCrCardNo
Customer15714939	IsActiveMember	IsActiveMemberYes
Customer15714939	CreditScore	CreditScore2
Customer15714939	Balance	Balance2
Customer15714939	EstimatedSalary	EstimatedSalary1
Customer15683503	Gender	GenderFemale
Customer15683503	Age	Age43
Customer15683503	Geography	GeographyFrance
Customer15683503	Tenure	Tenure8
Customer15683503	NumOfProducts	NumOfProducts3
Customer15683503	HasCrCard	HasCrCardNo
Customer15683503	IsActiveMember	IsActiveMemberYes
Customer15683503	CreditScore	CreditScore4
Customer15683503	Balance	Balance0
Customer15683503	EstimatedSalary	EstimatedSalary4
Customer15645569	Gender	GenderFemale
Customer15645569	Age	Age26
Customer15645569	Geography	GeographySpain
Customer15645569	Tenure	Tenure7
Customer15645569	NumOfProducts	NumOfProducts2
Customer15645569	HasCrCard	HasCrCardYes
Customer15645569	IsActiveMember	IsActiveMemberYes
Customer15645569	CreditScore	CreditScore5
Customer15645569	Balance	Balance2
Customer15645569	EstimatedSalary	EstimatedSalary6
Customer15782569	Gender	GenderFemale
Customer15782569	Age	Age72
Customer15782569	Geography	GeographyFrance
Customer15782569	Tenure	Tenure9
Customer15782569	NumOfProducts	NumOfProducts1
Customer15782569	HasCrCard	HasCrCardNo
Customer15782569	IsActiveMember	IsActiveMemberYes
Customer15782569	CreditScore	CreditScore4
Customer15782569	Balance	Balance0
Customer15782569	EstimatedSalary	EstimatedSalary2
Customer15592387	Gender	GenderMale
Customer15592387	Age	Age30
Customer15592387	Geography	GeographyFrance
Customer15592387	Tenure	Tenure5
Customer15592387	NumOfProducts	NumOfProducts1
Customer15592387	HasCrCard	HasCrCardYes
Customer15592387	IsActiveMember	IsActiveMemberNo
Customer15592387	CreditScore	CreditScore3
Customer15592387	Balance	Balance0
Customer15592387	EstimatedSalary	EstimatedSalary2
Customer15609286	Gender	GenderMale
Customer15609286	Age	Age37
Customer15609286	Geography	GeographyFrance
Customer15609286	Tenure	Tenure10
Customer15609286	NumOfProducts	NumOfProducts1
Customer15609286	HasCrCard	HasCrCardYes
Customer15609286	IsActiveMember	IsActiveMemberYes
Customer15609286	CreditScore	CreditScore5
Customer15609286	Balance	Balance3
Customer15609286	EstimatedSalary	EstimatedSalary3
Customer15814035	Gender	GenderMale
Customer15814035	Age	Age29
Customer15814035	Geography	GeographyFrance
Customer15814035	Tenure	Tenure9
Customer15814035	NumOfProducts	NumOfProducts1
Customer15814035	HasCrCard	HasCrCardYes
Customer15814035	IsActiveMember	IsActiveMemberYes
Customer15814035	CreditScore	CreditScore4
Customer15814035	Balance	Balance0
Customer15814035	EstimatedSalary	EstimatedSalary3
Customer15661249	Gender	GenderMale
Customer15661249	Age	Age53
Customer15661249	Geography	GeographyFrance
Customer15661249	Tenure	Tenure4
Customer15661249	NumOfProducts	NumOfProducts2
Customer15661249	HasCrCard	HasCrCardNo
Customer15661249	IsActiveMember	IsActiveMemberYes
Customer15661249	CreditScore	CreditScore4
Customer15661249	Balance	Balance0
Customer15661249	EstimatedSalary	EstimatedSalary4
Customer15629117	Gender	GenderMale
Customer15629117	Age	Age28
Customer15629117	Geography	GeographyFrance
Customer15629117	Tenure	Tenure10
Customer15629117	NumOfProducts	NumOfProducts2
Customer15629117	HasCrCard	HasCrCardYes
Customer15629117	IsActiveMember	IsActiveMemberNo
Customer15629117	CreditScore	CreditScore3
Customer15629117	Balance	Balance0
Customer15629117	EstimatedSalary	EstimatedSalary0
Customer15607170	Gender	GenderMale
Customer15607170	Age	Age35
Customer15607170	Geography	GeographyFrance
Customer15607170	Tenure	Tenure5
Customer15607170	NumOfProducts	NumOfProducts2
Customer15607170	HasCrCard	HasCrCardYes
Customer15607170	IsActiveMember	IsActiveMemberYes
Customer15607170	CreditScore	CreditScore4
Customer15607170	Balance	Balance0
Customer15607170	EstimatedSalary	EstimatedSalary3
Customer15586585	Gender	GenderFemale
Customer15586585	Age	Age51
Customer15586585	Geography	GeographyGermany
Customer15586585	Tenure	Tenure2
Customer15586585	NumOfProducts	NumOfProducts1
Customer15586585	HasCrCard	HasCrCardYes
Customer15586585	IsActiveMember	IsActiveMemberNo
Customer15586585	CreditScore	CreditScore4
Customer15586585	Balance	Balance2
Customer15586585	EstimatedSalary	EstimatedSalary3
Customer15686611	Gender	GenderMale
Customer15686611	Age	Age30
Customer15686611	Geography	GeographyFrance
Customer15686611	Tenure	Tenure10
Customer15686611	NumOfProducts	NumOfProducts1
Customer15686611	HasCrCard	HasCrCardNo
Customer15686611	IsActiveMember	IsActiveMemberNo
Customer15686611	CreditScore	CreditScore2
Customer15686611	Balance	Balance2
Customer15686611	EstimatedSalary	EstimatedSalary6
Customer15603203	Gender	GenderFemale
Customer15603203	Age	Age27
Customer15603203	Geography	GeographyFrance
Customer15603203	Tenure	Tenure6
Customer15603203	NumOfProducts	NumOfProducts2
Customer15603203	HasCrCard	HasCrCardYes
Customer15603203	IsActiveMember	IsActiveMemberNo
Customer15603203	CreditScore	CreditScore4
Customer15603203	Balance	Balance0
Customer15603203	EstimatedSalary	EstimatedSalary0
Customer15619857	Gender	GenderFemale
Customer15619857	Age	Age64
Customer15619857	Geography	GeographyFrance
Customer15619857	Tenure	Tenure2
Customer15619857	NumOfProducts	NumOfProducts1
Customer15619857	HasCrCard	HasCrCardYes
Customer15619857	IsActiveMember	IsActiveMemberYes
Customer15619857	CreditScore	CreditScore4
Customer15619857	Balance	Balance2
Customer15619857	EstimatedSalary	EstimatedSalary0
Customer15805062	Gender	GenderMale
Customer15805062	Age	Age38
Customer15805062	Geography	GeographySpain
Customer15805062	Tenure	Tenure1
Customer15805062	NumOfProducts	NumOfProducts1
Customer15805062	HasCrCard	HasCrCardYes
Customer15805062	IsActiveMember	IsActiveMemberYes
Customer15805062	CreditScore	CreditScore4
Customer15805062	Balance	Balance1
Customer15805062	EstimatedSalary	EstimatedSalary3
Customer15660271	Gender	GenderMale
Customer15660271	Age	Age26
Customer15660271	Geography	GeographyGermany
Customer15660271	Tenure	Tenure8
Customer15660271	NumOfProducts	NumOfProducts1
Customer15660271	HasCrCard	HasCrCardYes
Customer15660271	IsActiveMember	IsActiveMemberYes
Customer15660271	CreditScore	CreditScore4
Customer15660271	Balance	Balance2
Customer15660271	EstimatedSalary	EstimatedSalary7
Customer15745295	Gender	GenderFemale
Customer15745295	Age	Age31
Customer15745295	Geography	GeographySpain
Customer15745295	Tenure	Tenure0
Customer15745295	NumOfProducts	NumOfProducts1
Customer15745295	HasCrCard	HasCrCardYes
Customer15745295	IsActiveMember	IsActiveMemberNo
Customer15745295	CreditScore	CreditScore5
Customer15745295	Balance	Balance0
Customer15745295	EstimatedSalary	EstimatedSalary4
Customer15719352	Gender	GenderMale
Customer15719352	Age	Age39
Customer15719352	Geography	GeographySpain
Customer15719352	Tenure	Tenure6
Customer15719352	NumOfProducts	NumOfProducts2
Customer15719352	HasCrCard	HasCrCardYes
Customer15719352	IsActiveMember	IsActiveMemberNo
Customer15719352	CreditScore	CreditScore5
Customer15719352	Balance	Balance3
Customer15719352	EstimatedSalary	EstimatedSalary3
Customer15766575	Gender	GenderFemale
Customer15766575	Age	Age62
Customer15766575	Geography	GeographyGermany
Customer15766575	Tenure	Tenure8
Customer15766575	NumOfProducts	NumOfProducts1
Customer15766575	HasCrCard	HasCrCardYes
Customer15766575	IsActiveMember	IsActiveMemberNo
Customer15766575	CreditScore	CreditScore4
Customer15766575	Balance	Balance2
Customer15766575	EstimatedSalary	EstimatedSalary7
Customer15594594	Gender	GenderMale
Customer15594594	Age	Age42
Customer15594594	Geography	GeographySpain
Customer15594594	Tenure	Tenure7
Customer15594594	NumOfProducts	NumOfProducts1
Customer15594594	HasCrCard	HasCrCardYes
Customer15594594	IsActiveMember	IsActiveMemberYes
Customer15594594	CreditScore	CreditScore3
Customer15594594	Balance	Balance2
Customer15594594	EstimatedSalary	EstimatedSalary3
Customer15646161	Gender	GenderFemale
Customer15646161	Age	Age37
Customer15646161	Geography	GeographySpain
Customer15646161	Tenure	Tenure8
Customer15646161	NumOfProducts	NumOfProducts2
Customer15646161	HasCrCard	HasCrCardYes
Customer15646161	IsActiveMember	IsActiveMemberYes
Customer15646161	CreditScore	CreditScore4
Customer15646161	Balance	Balance0
Customer15646161	EstimatedSalary	EstimatedSalary7
Customer15682585	Gender	GenderMale
Customer15682585	Age	Age35
Customer15682585	Geography	GeographyFrance
Customer15682585	Tenure	Tenure9
Customer15682585	NumOfProducts	NumOfProducts1
Customer15682585	HasCrCard	HasCrCardYes
Customer15682585	IsActiveMember	IsActiveMemberNo
Customer15682585	CreditScore	CreditScore3
Customer15682585	Balance	Balance2
Customer15682585	EstimatedSalary	EstimatedSalary2
Customer15603134	Gender	GenderFemale
Customer15603134	Age	Age40
Customer15603134	Geography	GeographySpain
Customer15603134	Tenure	Tenure10
