subject	predicate	object
User467929	Profession	ProfessionArtist
User467929	Work_Experience	Work_Experience1.0
User467929	Spending_Score	Spending_ScoreAverage
User467929	Family_Size	Family_Size2.0
User467929	Var_1	Var_1Cat_6
User461049	Gender	GenderFemale
User461049	Ever_Married	Ever_MarriedYes
User461049	Age	Age57
User461049	everGraduated	GraduatedYes
User461049	Profession	ProfessionDoctor
User461049	Work_Experience	Work_Experience0.0
User461049	Spending_Score	Spending_ScoreLow
User461049	Family_Size	Family_Size7.0
User461049	Var_1	Var_1Cat_7
User465049	Gender	GenderFemale
User465049	Ever_Married	Ever_MarriedYes
User465049	Age	Age49
User465049	everGraduated	GraduatedNo
User465049	Profession	ProfessionEngineer
User465049	Work_Experience	Work_Experience6.0
User465049	Spending_Score	Spending_ScoreLow
User465049	Family_Size	Family_Size2.0
User465049	Var_1	Var_1Cat_6
User460751	Gender	GenderFemale
User460751	Ever_Married	Ever_MarriedNo
User460751	Age	Age25
User460751	everGraduated	GraduatedNo
User460751	Profession	ProfessionArtist
User460751	Work_Experience	Work_Experience1.0
User460751	Spending_Score	Spending_ScoreLow
User460751	Family_Size	Family_Size3.0
User460751	Var_1	Var_1Cat_6
User461690	Gender	GenderFemale
User461690	Ever_Married	Ever_MarriedNo
User461690	Age	Age31
User461690	everGraduated	GraduatedYes
User461690	Profession	ProfessionEngineer
User461690	Work_Experience	Work_Experience0.0
User461690	Spending_Score	Spending_ScoreLow
User461690	Family_Size	Family_Size1.0
User461690	Var_1	Var_1Cat_4
User464084	Gender	GenderMale
User464084	Ever_Married	Ever_MarriedNo
User464084	Age	Age25
User464084	everGraduated	GraduatedNo
User464084	Profession	ProfessionHealthcare
User464084	Work_Experience	Work_Experience1.0
User464084	Spending_Score	Spending_ScoreLow
User464084	Family_Size	Family_Size5.0
User464084	Var_1	Var_1Cat_4
User465644	Gender	GenderMale
User465644	Ever_Married	Ever_MarriedNo
User465644	Age	Age33
User465644	everGraduated	GraduatedYes
User465644	Profession	ProfessionHealthcare
User465644	Work_Experience	Work_Experience0.0
User465644	Spending_Score	Spending_ScoreLow
User465644	Family_Size	Family_Size5.0
User465644	Var_1	Var_1Cat_6
User459470	Gender	GenderMale
User459470	Ever_Married	Ever_MarriedNo
User459470	Age	Age29
User459470	everGraduated	GraduatedYes
User459470	Profession	ProfessionHealthcare
User459470	Work_Experience	Work_Experience9.0
User459470	Spending_Score	Spending_ScoreLow
User459470	Family_Size	Family_Size6.0
User459470	Var_1	Var_1Cat_6
User462700	Gender	GenderMale
User462700	Ever_Married	Ever_MarriedYes
User462700	Age	Age38
User462700	everGraduated	GraduatedYes
User462700	Profession	ProfessionArtist
User462700	Work_Experience	Work_Experience0.0
User462700	Spending_Score	Spending_ScoreAverage
User462700	Family_Size	Family_Size4.0
User462700	Var_1	Var_1Cat_6
User465067	Gender	GenderMale
User465067	Ever_Married	Ever_MarriedYes
User465067	Age	Age62
User465067	everGraduated	GraduatedYes
User465067	Profession	ProfessionExecutive
User465067	Work_Experience	Work_Experience8.0
User465067	Spending_Score	Spending_ScoreHigh
User465067	Family_Size	Family_Size2.0
User465067	Var_1	Var_1Cat_6
User464247	Gender	GenderMale
User464247	Ever_Married	Ever_MarriedYes
User464247	Age	Age59
User464247	everGraduated	GraduatedNo
User464247	Profession	ProfessionEngineer
User464247	Work_Experience	Work_Experience0.0
User464247	Spending_Score	Spending_ScoreLow
User464247	Family_Size	Family_Size1.0
User464247	Var_1	Var_1Cat_6
User459465	Gender	GenderFemale
User459465	Ever_Married	Ever_MarriedYes
User459465	Age	Age27
User459465	everGraduated	GraduatedYes
User459465	Profession	ProfessionEntertainment
User459465	Work_Experience	Work_Experience3.0
User459465	Spending_Score	Spending_ScoreLow
User459465	Family_Size	Family_Size5.0
User459465	Var_1	Var_1Cat_6
User463894	Gender	GenderFemale
User463894	Ever_Married	Ever_MarriedYes
User463894	Age	Age51
User463894	everGraduated	GraduatedYes
User463894	Profession	ProfessionArtist
User463894	Work_Experience	Work_Experience0.0
User463894	Spending_Score	Spending_ScoreAverage
User463894	Family_Size	Family_Size3.0
User463894	Var_1	Var_1Cat_2
User466089	Gender	GenderMale
User466089	Ever_Married	Ever_MarriedNo
User466089	Age	Age59
User466089	everGraduated	GraduatedNo
User466089	Profession	ProfessionEntertainment
User466089	Work_Experience	Work_Experience0.0
User466089	Spending_Score	Spending_ScoreLow
User466089	Family_Size	Family_Size3.0
User466089	Var_1	Var_1Cat_6
User467227	Gender	GenderFemale
User467227	Ever_Married	Ever_MarriedNo
User467227	Age	Age37
User467227	everGraduated	GraduatedYes
User467227	Profession	ProfessionArtist
User467227	Work_Experience	Work_Experience12.0
User467227	Spending_Score	Spending_ScoreLow
User467227	Family_Size	Family_Size1.0
User467227	Var_1	Var_1Cat_4
User459054	Gender	GenderMale
User459054	Ever_Married	Ever_MarriedYes
User459054	Age	Age37
User459054	everGraduated	GraduatedYes
User459054	Profession	ProfessionExecutive
User459054	Work_Experience	Work_Experience9.0
User459054	Spending_Score	Spending_ScoreHigh
User459054	Family_Size	Family_Size4.0
User459054	Var_1	Var_1Cat_6
User463609	Gender	GenderMale
User463609	Ever_Married	Ever_MarriedYes
User463609	Age	Age30
User463609	everGraduated	GraduatedNo
User463609	Profession	ProfessionArtist
User463609	Work_Experience	Work_Experience0.0
User463609	Spending_Score	Spending_ScoreAverage
User463609	Family_Size	Family_Size2.0
User463609	Var_1	Var_1Cat_5
User466260	Gender	GenderMale
User466260	Ever_Married	Ever_MarriedYes
User466260	Age	Age43
User466260	everGraduated	GraduatedYes
User466260	Profession	ProfessionEntertainment
User466260	Work_Experience	Work_Experience0.0
User466260	Spending_Score	Spending_ScoreAverage
User466260	Family_Size	Family_Size2.0
User466260	Var_1	Var_1Cat_6
User464283	Gender	GenderMale
User464283	Ever_Married	Ever_MarriedNo
User464283	Age	Age40
User464283	everGraduated	GraduatedYes
User464283	Profession	ProfessionArtist
User464283	Work_Experience	Work_Experience5.0
User464283	Spending_Score	Spending_ScoreLow
User464283	Family_Size	Family_Size2.0
User464283	Var_1	Var_1Cat_6
User465646	Gender	GenderFemale
User465646	Ever_Married	Ever_MarriedNo
User465646	Age	Age40
User465646	everGraduated	GraduatedYes
User465646	Profession	ProfessionArtist
User465646	Work_Experience	Work_Experience6.0
User465646	Spending_Score	Spending_ScoreLow
User465646	Family_Size	Family_Size2.0
User465646	Var_1	Var_1Cat_6
User461103	Gender	GenderFemale
User461103	Ever_Married	Ever_MarriedNo
User461103	Age	Age30
User461103	everGraduated	GraduatedNo
User461103	Profession	ProfessionEngineer
User461103	Work_Experience	Work_Experience1.0
User461103	Spending_Score	Spending_ScoreLow
User461103	Family_Size	Family_Size5.0
User461103	Var_1	Var_1Cat_3
User464378	Gender	GenderFemale
User464378	Ever_Married	Ever_MarriedYes
User464378	Age	Age40
User464378	everGraduated	GraduatedYes
User464378	Profession	ProfessionArtist
User464378	Work_Experience	Work_Experience9.0
User464378	Spending_Score	Spending_ScoreAverage
User464378	Family_Size	Family_Size2.0
User464378	Var_1	Var_1Cat_6
User462661	Gender	GenderFemale
User462661	Ever_Married	Ever_MarriedYes
User462661	Age	Age62
User462661	everGraduated	GraduatedYes
User462661	Profession	ProfessionArtist
User462661	Work_Experience	Work_Experience2.0
User462661	Spending_Score	Spending_ScoreHigh
User462661	Family_Size	Family_Size3.0
User462661	Var_1	Var_1Cat_6
User460266	Gender	GenderMale
User460266	Ever_Married	Ever_MarriedNo
User460266	Age	Age22
User460266	everGraduated	GraduatedNo
User460266	Profession	ProfessionHealthcare
User460266	Work_Experience	Work_Experience0.0
User460266	Spending_Score	Spending_ScoreLow
User460266	Family_Size	Family_Size8.0
User460266	Var_1	Var_1Cat_6
User462983	Gender	GenderFemale
User462983	Ever_Married	Ever_MarriedYes
User462983	Age	Age66
User462983	everGraduated	GraduatedYes
User462983	Profession	ProfessionLawyer
User462983	Work_Experience	Work_Experience1.0
User462983	Spending_Score	Spending_ScoreHigh
User462983	Family_Size	Family_Size2.0
User462983	Var_1	Var_1Cat_6
User459022	Gender	GenderMale
User459022	Ever_Married	Ever_MarriedYes
User459022	Age	Age67
User459022	everGraduated	GraduatedYes
User459022	Profession	ProfessionArtist
User459022	Work_Experience	Work_Experience10.0
User459022	Spending_Score	Spending_ScoreLow
User459022	Family_Size	Family_Size1.0
User459022	Var_1	Var_1Cat_6
User463231	Gender	GenderMale
User463231	Ever_Married	Ever_MarriedYes
User463231	Age	Age50
User463231	everGraduated	GraduatedYes
User463231	Profession	ProfessionArtist
User463231	Work_Experience	Work_Experience1.0
User463231	Spending_Score	Spending_ScoreAverage
User463231	Family_Size	Family_Size3.0
User463231	Var_1	Var_1Cat_6
User465863	Gender	GenderMale
User465863	Ever_Married	Ever_MarriedNo
User465863	Age	Age27
User465863	everGraduated	GraduatedNo
User465863	Profession	ProfessionHealthcare
User465863	Work_Experience	Work_Experience5.0
User465863	Spending_Score	Spending_ScoreLow
User465863	Family_Size	Family_Size3.0
User465863	Var_1	Var_1Cat_6
User463557	Gender	GenderMale
User463557	Ever_Married	Ever_MarriedNo
User463557	Age	Age28
User463557	everGraduated	GraduatedYes
User463557	Profession	ProfessionDoctor
User463557	Work_Experience	Work_Experience1.0
User463557	Spending_Score	Spending_ScoreLow
User463557	Family_Size	Family_Size3.0
User463557	Var_1	Var_1Cat_6
User467636	Gender	GenderMale
User467636	Ever_Married	Ever_MarriedYes
User467636	Age	Age45
User467636	everGraduated	GraduatedYes
User467636	Profession	ProfessionDoctor
User467636	Work_Experience	Work_Experience1.0
User467636	Spending_Score	Spending_ScoreAverage
User467636	Family_Size	Family_Size2.0
User467636	Var_1	Var_1Cat_6
User463539	Gender	GenderMale
User463539	Ever_Married	Ever_MarriedYes
User463539	Age	Age59
User463539	everGraduated	GraduatedYes
User463539	Profession	ProfessionArtist
User463539	Work_Experience	Work_Experience1.0
User463539	Spending_Score	Spending_ScoreAverage
User463539	Family_Size	Family_Size2.0
User463539	Var_1	Var_1Cat_4
User459633	Gender	GenderMale
User459633	Ever_Married	Ever_MarriedNo
User459633	Age	Age19
User459633	everGraduated	GraduatedNo
User459633	Profession	ProfessionHealthcare
User459633	Work_Experience	Work_Experience1.0
User459633	Spending_Score	Spending_ScoreLow
User459633	Family_Size	Family_Size2.0
User459633	Var_1	Var_1Cat_6
User462304	Gender	GenderMale
User462304	Ever_Married	Ever_MarriedYes
User462304	Age	Age62
User462304	everGraduated	GraduatedYes
User462304	Profession	ProfessionArtist
User462304	Work_Experience	Work_Experience1.0
User462304	Spending_Score	Spending_ScoreLow
User462304	Family_Size	Family_Size4.0
User462304	Var_1	Var_1Cat_4
User467467	Gender	GenderMale
User467467	Ever_Married	Ever_MarriedNo
User467467	Age	Age19
User467467	everGraduated	GraduatedNo
User467467	Profession	ProfessionHealthcare
User467467	Work_Experience	Work_Experience0.0
User467467	Spending_Score	Spending_ScoreLow
User467467	Family_Size	Family_Size4.0
User467467	Var_1	Var_1Cat_6
User464871	Gender	GenderFemale
User464871	Ever_Married	Ever_MarriedNo
User464871	Age	Age28
User464871	everGraduated	GraduatedYes
User464871	Profession	ProfessionEntertainment
User464871	Work_Experience	Work_Experience6.0
User464871	Spending_Score	Spending_ScoreLow
User464871	Family_Size	Family_Size3.0
User464871	Var_1	Var_1Cat_4
User462258	Gender	GenderMale
User462258	Ever_Married	Ever_MarriedNo
User462258	Age	Age25
User462258	everGraduated	GraduatedNo
User462258	Profession	ProfessionDoctor
User462258	Work_Experience	Work_Experience1.0
User462258	Spending_Score	Spending_ScoreLow
User462258	Family_Size	Family_Size4.0
User462258	Var_1	Var_1Cat_6
User467813	Gender	GenderMale
User467813	Ever_Married	Ever_MarriedYes
User467813	Age	Age36
User467813	everGraduated	GraduatedYes
User467813	Profession	ProfessionEntertainment
User467813	Work_Experience	Work_Experience0.0
User467813	Spending_Score	Spending_ScoreLow
User467813	Family_Size	Family_Size2.0
User467813	Var_1	Var_1Cat_4
User459068	Gender	GenderFemale
User459068	Ever_Married	Ever_MarriedNo
User459068	Age	Age33
User459068	everGraduated	GraduatedYes
User459068	Profession	ProfessionHealthcare
User459068	Work_Experience	Work_Experience2.0
User459068	Spending_Score	Spending_ScoreLow
User459068	Family_Size	Family_Size2.0
User459068	Var_1	Var_1Cat_6
User462701	Gender	GenderMale
User462701	Ever_Married	Ever_MarriedYes
User462701	Age	Age59
User462701	everGraduated	GraduatedNo
User462701	Profession	ProfessionEntertainment
User462701	Work_Experience	Work_Experience0.0
User462701	Spending_Score	Spending_ScoreAverage
User462701	Family_Size	Family_Size4.0
User462701	Var_1	Var_1Cat_6
User466536	Gender	GenderMale
User466536	Ever_Married	Ever_MarriedNo
User466536	Age	Age20
User466536	everGraduated	GraduatedNo
User466536	Profession	ProfessionHealthcare
User466536	Work_Experience	Work_Experience4.0
User466536	Spending_Score	Spending_ScoreLow
User466536	Family_Size	Family_Size4.0
User466536	Var_1	Var_1Cat_4
User465668	Gender	GenderMale
User465668	Ever_Married	Ever_MarriedNo
User465668	Age	Age23
User465668	everGraduated	GraduatedNo
User465668	Profession	ProfessionHealthcare
User465668	Work_Experience	Work_Experience0.0
User465668	Spending_Score	Spending_ScoreLow
User465668	Family_Size	Family_Size5.0
User465668	Var_1	Var_1Cat_4
User460340	Gender	GenderFemale
User460340	Ever_Married	Ever_MarriedNo
User460340	Age	Age46
User460340	everGraduated	GraduatedYes
User460340	Profession	ProfessionArtist
User460340	Work_Experience	Work_Experience10.0
User460340	Spending_Score	Spending_ScoreLow
User460340	Family_Size	Family_Size2.0
User460340	Var_1	Var_1Cat_6
User466820	Gender	GenderFemale
User466820	Ever_Married	Ever_MarriedYes
User466820	Age	Age74
User466820	everGraduated	GraduatedNo
User466820	Profession	ProfessionLawyer
User466820	Work_Experience	Work_Experience1.0
User466820	Spending_Score	Spending_ScoreHigh
User466820	Family_Size	Family_Size2.0
User466820	Var_1	Var_1Cat_6
User462922	Gender	GenderMale
User462922	Ever_Married	Ever_MarriedNo
User462922	Age	Age26
User462922	everGraduated	GraduatedNo
User462922	Profession	ProfessionDoctor
User462922	Work_Experience	Work_Experience8.0
User462922	Spending_Score	Spending_ScoreLow
User462922	Family_Size	Family_Size1.0
User462922	Var_1	Var_1Cat_3
User464130	Gender	GenderMale
User464130	Ever_Married	Ever_MarriedNo
User464130	Age	Age41
User464130	everGraduated	GraduatedYes
User464130	Profession	ProfessionArtist
User464130	Work_Experience	Work_Experience1.0
User464130	Spending_Score	Spending_ScoreLow
User464130	Family_Size	Family_Size3.0
User464130	Var_1	Var_1Cat_6
User462735	Gender	GenderFemale
User462735	Ever_Married	Ever_MarriedYes
User462735	Age	Age30
User462735	everGraduated	GraduatedNo
User462735	Profession	ProfessionArtist
User462735	Work_Experience	Work_Experience0.0
User462735	Spending_Score	Spending_ScoreAverage
User462735	Family_Size	Family_Size2.0
User462735	Var_1	Var_1Cat_1
User464412	Gender	GenderMale
User464412	Ever_Married	Ever_MarriedYes
User464412	Age	Age70
User464412	everGraduated	GraduatedNo
User464412	Profession	ProfessionLawyer
User464412	Work_Experience	Work_Experience1.0
User464412	Spending_Score	Spending_ScoreLow
User464412	Family_Size	Family_Size2.0
User464412	Var_1	Var_1Cat_6
User464468	Gender	GenderMale
User464468	Ever_Married	Ever_MarriedYes
User464468	Age	Age50
User464468	everGraduated	GraduatedYes
User464468	Profession	ProfessionArtist
User464468	Work_Experience	Work_Experience1.0
User464468	Spending_Score	Spending_ScoreLow
User464468	Family_Size	Family_Size3.0
User464468	Var_1	Var_1Cat_6
User460173	Gender	GenderFemale
User460173	Ever_Married	Ever_MarriedYes
User460173	Age	Age40
User460173	everGraduated	GraduatedYes
User460173	Profession	ProfessionArtist
User460173	Work_Experience	Work_Experience1.0
User460173	Spending_Score	Spending_ScoreLow
User460173	Family_Size	Family_Size3.0
User460173	Var_1	Var_1Cat_6
User463091	Gender	GenderFemale
User463091	Ever_Married	Ever_MarriedYes
User463091	Age	Age39
User463091	everGraduated	GraduatedYes
User463091	Profession	ProfessionHomemaker
User463091	Work_Experience	Work_Experience8.0
User463091	Spending_Score	Spending_ScoreLow
User463091	Family_Size	Family_Size1.0
